(2, 15, 2, 4.123105625617661)
(2, 15, 10, 6.082762530298219)
(3, 15, 1, 5.0)
(3, 15, 2, 5.0)
(3, 15, 10, 6.0)
(3, 15, 20, 4.47213595499958)
(4, 15, 1, 5.0)
(4, 15, 2, 4.0)
(4, 15, 10, 6.0)
(4, 15, 18, 6.4031242374328485)
(4, 15, 20, 3.0)
(5, 15, 1, 4.0)
(5, 15, 2, 6.0)
(5, 15, 20, 5.0)
(6, 15, 9, 4.123105625617661)
(6, 15, 10, 5.385164807134504)
(6, 15, 11, 5.0)
(6, 15, 12, 3.605551275463989)
(6, 15, 16, 5.0)
(6, 15, 20, 3.1622776601683795)
(7, 15, 1, 3.0)
(7, 15, 20, 6.082762530298219)
(8, 15, 1, 5.0)
(8, 15, 4, 6.082762530298219)
(8, 15, 20, 4.0)
(9, 15, 1, 5.0)
(9, 15, 20, 3.605551275463989)
(11, 15, 1, 5.0)
(11, 15, 20, 5.0990195135927845)
(12, 15, 1, 5.0)
(12, 15, 13, 5.830951894845301)
(12, 15, 16, 6.082762530298219)
(12, 15, 18, 5.0)
(12, 15, 20, 2.0)
(13, 15, 20, 4.123105625617661)
(14, 15, 8, 6.082762530298219)
(14, 15, 16, 4.47213595499958)
(14, 15, 20, 3.0)
(15, 15, 16, 5.830951894845301)
(15, 15, 20, 4.0)
(16, 15, 6, 4.47213595499958)
(16, 15, 8, 3.605551275463989)
(16, 15, 13, 6.324555320336759)
(16, 15, 14, 5.830951894845301)
(16, 15, 20, 5.0)
(17, 15, 6, 6.0)
(17, 15, 8, 5.656854249492381)
(17, 15, 20, 5.0)
(18, 15, 6, 3.1622776601683795)
(18, 15, 13, 2.23606797749979)
(18, 15, 16, 5.385164807134504)
(18, 15, 20, 4.123105625617661)
(19, 15, 6, 4.0)
(19, 15, 8, 4.123105625617661)
(19, 15, 13, 3.0)
(19, 15, 16, 5.0)
(19, 15, 20, 3.1622776601683795)
(19, 15, 21, 6.324555320336759)
(20, 15, 6, 2.23606797749979)
(20, 15, 8, 3.1622776601683795)
(20, 15, 13, 4.0)
(20, 15, 14, 2.0)
(20, 15, 18, 4.123105625617661)
(20, 15, 20, 5.385164807134504)
(21, 15, 6, 3.0)
(21, 15, 8, 3.605551275463989)
(21, 15, 13, 3.0)
(21, 15, 14, 5.0)
(21, 15, 16, 5.0)
(21, 15, 18, 6.082762530298219)
(21, 15, 20, 5.0)
(22, 15, 6, 3.0)
(22, 15, 13, 1.4142135623730951)
(22, 15, 16, 5.830951894845301)
(22, 15, 20, 2.23606797749979)
(23, 15, 6, 2.23606797749979)
(23, 15, 13, 2.23606797749979)
(23, 15, 14, 5.830951894845301)
(23, 15, 16, 3.1622776601683795)
(24, 15, 6, 2.0)
(24, 15, 8, 2.8284271247461903)
(24, 15, 13, 3.605551275463989)
(24, 15, 18, 5.385164807134504)
(24, 15, 20, 3.0)
(25, 15, 6, 2.0)
(25, 15, 13, 3.1622776601683795)
(25, 15, 20, 3.0)
(26, 15, 6, 2.23606797749979)
(26, 15, 18, 5.0990195135927845)
(26, 15, 20, 2.8284271247461903)
(1, 16, 10, 2.0)
(1, 16, 14, 2.8284271247461903)
(1, 16, 20, 4.0)
(2, 16, 10, 1.4142135623730951)
(2, 16, 14, 2.23606797749979)
(2, 16, 18, 6.4031242374328485)
(2, 16, 20, 4.47213595499958)
(3, 16, 1, 3.1622776601683795)
(3, 16, 10, 3.605551275463989)
(3, 16, 13, 6.4031242374328485)
(3, 16, 14, 2.0)
(3, 16, 20, 3.605551275463989)
(4, 16, 10, 2.23606797749979)
(4, 16, 20, 2.8284271247461903)
(5, 16, 1, 2.23606797749979)
(5, 16, 7, 6.324555320336759)
(5, 16, 10, 1.4142135623730951)
(5, 16, 13, 5.0)
(5, 16, 20, 3.0)
(6, 16, 1, 1.4142135623730951)
(6, 16, 3, 3.1622776601683795)
(6, 16, 12, 2.23606797749979)
(6, 16, 14, 1.0)
(6, 16, 15, 2.8284271247461903)
(6, 16, 17, 5.0)
(6, 16, 18, 3.1622776601683795)
(7, 16, 1, 3.605551275463989)
(7, 16, 5, 5.0)
(7, 16, 10, 3.1622776601683795)
(7, 16, 13, 5.0990195135927845)
(7, 16, 14, 1.4142135623730951)
(7, 16, 19, 5.830951894845301)
(7, 16, 20, 3.605551275463989)
(8, 16, 1, 2.23606797749979)
(8, 16, 5, 3.1622776601683795)
(8, 16, 18, 4.47213595499958)
(8, 16, 20, 2.0)
(9, 16, 1, 3.605551275463989)
(9, 16, 4, 5.830951894845301)
(9, 16, 5, 4.242640687119285)
(9, 16, 10, 5.0990195135927845)
(9, 16, 18, 5.0)
(9, 16, 20, 2.0)
(10, 16, 1, 3.1622776601683795)
(10, 16, 3, 5.656854249492381)
(10, 16, 5, 3.0)
(10, 16, 10, 3.605551275463989)
(10, 16, 19, 4.242640687119285)
(10, 16, 20, 2.8284271247461903)
(11, 16, 1, 4.47213595499958)
(11, 16, 10, 4.123105625617661)
(11, 16, 17, 5.385164807134504)
(11, 16, 18, 2.8284271247461903)
(11, 16, 20, 1.0)
(11, 16, 21, 1.0)
(12, 16, 1, 4.242640687119285)
(12, 16, 10, 5.0)
(12, 16, 15, 1.4142135623730951)
(12, 16, 17, 5.830951894845301)
(12, 16, 18, 4.242640687119285)
(12, 16, 20, 2.0)
(13, 16, 1, 5.830951894845301)
(13, 16, 8, 1.4142135623730951)
(13, 16, 10, 6.324555320336759)
(13, 16, 13, 6.4031242374328485)
(13, 16, 18, 5.0)
(13, 16, 20, 2.0)
(13, 16, 21, 2.8284271247461903)
(14, 16, 1, 4.242640687119285)
(14, 16, 5, 6.0)
(14, 16, 8, 1.4142135623730951)
(14, 16, 10, 5.0)
(14, 16, 13, 5.0)
(14, 16, 14, 2.0)
(14, 16, 15, 2.23606797749979)
(14, 16, 17, 6.4031242374328485)
(14, 16, 18, 3.1622776601683795)
(14, 16, 20, 2.0)
(14, 16, 21, 1.4142135623730951)
(15, 16, 1, 4.47213595499958)
(15, 16, 10, 5.385164807134504)
(15, 16, 15, 2.23606797749979)
(15, 16, 18, 3.0)
(15, 16, 20, 2.23606797749979)
(15, 16, 21, 2.0)
(16, 16, 1, 4.123105625617661)
(16, 16, 6, 3.1622776601683795)
(16, 16, 8, 2.23606797749979)
(16, 16, 9, 4.123105625617661)
(16, 16, 10, 5.830951894845301)
(16, 16, 14, 3.605551275463989)
(16, 16, 18, 3.1622776601683795)
(16, 16, 20, 2.8284271247461903)
(16, 16, 21, 4.123105625617661)
(17, 16, 6, 5.0)
(17, 16, 14, 5.385164807134504)
(17, 16, 18, 4.0)
(17, 16, 21, 2.23606797749979)
(18, 16, 10, 5.0)
(18, 16, 14, 5.385164807134504)
(18, 16, 15, 5.830951894845301)
(18, 16, 20, 3.1622776601683795)
(19, 16, 6, 2.8284271247461903)
(19, 16, 8, 1.4142135623730951)
(19, 16, 10, 3.1622776601683795)
(19, 16, 13, 6.324555320336759)
(19, 16, 15, 2.23606797749979)
(19, 16, 18, 2.8284271247461903)
(19, 16, 20, 2.0)
(19, 16, 21, 4.123105625617661)
(20, 16, 8, 3.605551275463989)
(20, 16, 13, 5.830951894845301)
(20, 16, 14, 2.8284271247461903)
(20, 16, 20, 5.0)
(20, 16, 21, 6.082762530298219)
(21, 16, 6, 6.082762530298219)
(21, 16, 8, 5.0)
(21, 16, 13, 4.123105625617661)
(21, 16, 14, 4.242640687119285)
(21, 16, 15, 5.0)
(21, 16, 21, 1.0)
(22, 16, 6, 6.4031242374328485)
(22, 16, 11, 5.0)
(22, 16, 14, 2.23606797749979)
(22, 16, 15, 6.082762530298219)
(22, 16, 18, 6.082762530298219)
(22, 16, 20, 3.1622776601683795)
(22, 16, 21, 2.0)
(23, 16, 11, 5.656854249492381)
(23, 16, 14, 2.8284271247461903)
(23, 16, 15, 5.830951894845301)
(23, 16, 20, 6.082762530298219)
(23, 16, 21, 5.385164807134504)
(24, 16, 1, 5.385164807134504)
(24, 16, 8, 5.0)
(24, 16, 10, 2.23606797749979)
(24, 16, 18, 5.656854249492381)
(24, 16, 20, 4.0)
(24, 16, 21, 3.605551275463989)
(25, 16, 1, 5.656854249492381)
(25, 16, 10, 3.1622776601683795)
(25, 16, 13, 5.385164807134504)
(25, 16, 18, 5.385164807134504)
(25, 16, 20, 4.242640687119285)
(25, 16, 21, 3.1622776601683795)
(26, 16, 1, 4.242640687119285)
(26, 16, 13, 5.0)
(26, 16, 21, 5.0990195135927845)
(1, 17, 3, 6.324555320336759)
(1, 17, 9, 1.4142135623730951)
(1, 17, 10, 3.605551275463989)
(2, 17, 1, 4.123105625617661)
(2, 17, 3, 5.385164807134504)
(2, 17, 5, 6.324555320336759)
(2, 17, 9, 1.0)
(2, 17, 10, 2.8284271247461903)
(2, 17, 13, 5.0990195135927845)
(2, 17, 19, 2.23606797749979)
(2, 17, 20, 3.1622776601683795)
(3, 17, 1, 3.605551275463989)
(3, 17, 3, 4.242640687119285)
(3, 17, 4, 5.656854249492381)
(3, 17, 9, 1.4142135623730951)
(3, 17, 10, 2.8284271247461903)
(3, 17, 13, 6.4031242374328485)
(3, 17, 18, 2.0)
(3, 17, 19, 3.605551275463989)
(3, 17, 20, 3.1622776601683795)
(4, 17, 1, 5.0990195135927845)
(4, 17, 3, 4.0)
(4, 17, 4, 5.385164807134504)
(4, 17, 5, 6.324555320336759)
(4, 17, 10, 3.0)
(4, 17, 12, 3.605551275463989)
(4, 17, 13, 5.830951894845301)
(4, 17, 18, 2.8284271247461903)
(4, 17, 19, 3.1622776601683795)
(4, 17, 20, 2.23606797749979)
(5, 17, 3, 5.385164807134504)
(5, 17, 5, 5.0)
(5, 17, 7, 6.324555320336759)
(5, 17, 9, 1.0)
(5, 17, 10, 3.1622776601683795)
(5, 17, 18, 4.47213595499958)
(5, 17, 19, 4.123105625617661)
(5, 17, 20, 5.385164807134504)
(6, 17, 9, 3.1622776601683795)
(6, 17, 12, 1.4142135623730951)
(6, 17, 16, 5.385164807134504)
(6, 17, 18, 6.0)
(7, 17, 3, 4.0)
(7, 17, 4, 5.0990195135927845)
(7, 17, 5, 6.324555320336759)
(7, 17, 9, 1.0)
(7, 17, 10, 3.605551275463989)
(7, 17, 13, 5.0)
(7, 17, 18, 3.0)
(8, 17, 1, 3.1622776601683795)
(8, 17, 3, 1.4142135623730951)
(8, 17, 4, 2.23606797749979)
(8, 17, 5, 3.605551275463989)
(8, 17, 9, 1.0)
(8, 17, 13, 2.8284271247461903)
(8, 17, 18, 3.605551275463989)
(8, 17, 19, 4.123105625617661)
(9, 17, 3, 1.4142135623730951)
(9, 17, 4, 2.0)
(9, 17, 5, 2.8284271247461903)
(9, 17, 7, 3.0)
(9, 17, 9, 1.0)
(9, 17, 10, 3.1622776601683795)
(9, 17, 13, 2.23606797749979)
(9, 17, 18, 4.242640687119285)
(10, 17, 1, 3.0)
(10, 17, 3, 5.0990195135927845)
(10, 17, 4, 2.0)
(10, 17, 5, 2.8284271247461903)
(10, 17, 9, 1.0)
(10, 17, 13, 2.23606797749979)
(10, 17, 19, 4.123105625617661)
(11, 17, 1, 3.1622776601683795)
(11, 17, 4, 3.1622776601683795)
(11, 17, 5, 5.656854249492381)
(11, 17, 7, 4.0)
(11, 17, 9, 1.0)
(11, 17, 10, 4.47213595499958)
(11, 17, 13, 4.47213595499958)
(11, 17, 16, 4.47213595499958)
(11, 17, 18, 3.605551275463989)
(12, 17, 1, 5.0)
(12, 17, 3, 4.123105625617661)
(12, 17, 4, 4.47213595499958)
(12, 17, 9, 1.0)
(12, 17, 13, 5.830951894845301)
(12, 17, 16, 6.0)
(12, 17, 18, 5.656854249492381)
(12, 17, 19, 6.324555320336759)
(12, 17, 20, 4.242640687119285)
(13, 17, 1, 5.0)
(13, 17, 3, 2.23606797749979)
(13, 17, 4, 4.47213595499958)
(13, 17, 5, 5.0)
(13, 17, 6, 3.0)
(13, 17, 9, 1.4142135623730951)
(13, 17, 10, 4.47213595499958)
(13, 17, 13, 4.242640687119285)
(13, 17, 18, 6.324555320336759)
(14, 17, 1, 4.242640687119285)
(14, 17, 3, 5.385164807134504)
(14, 17, 6, 1.4142135623730951)
(14, 17, 9, 2.8284271247461903)
(14, 17, 10, 2.0)
(14, 17, 16, 4.123105625617661)
(14, 17, 18, 5.0)
(14, 17, 19, 1.4142135623730951)
(15, 17, 1, 6.324555320336759)
(15, 17, 3, 3.0)
(15, 17, 4, 2.23606797749979)
(15, 17, 5, 3.605551275463989)
(15, 17, 9, 1.0)
(15, 17, 10, 5.0990195135927845)
(15, 17, 13, 2.8284271247461903)
(15, 17, 19, 4.47213595499958)
(16, 17, 1, 5.0990195135927845)
(16, 17, 3, 2.23606797749979)
(16, 17, 5, 6.4031242374328485)
(16, 17, 6, 5.385164807134504)
(16, 17, 10, 3.605551275463989)
(16, 17, 13, 5.0)
(16, 17, 18, 5.656854249492381)
(16, 17, 19, 3.605551275463989)
(17, 17, 3, 2.8284271247461903)
(17, 17, 4, 1.4142135623730951)
(17, 17, 5, 5.0)
(17, 17, 6, 5.656854249492381)
(17, 17, 7, 3.1622776601683795)
(17, 17, 9, 1.0)
(17, 17, 10, 4.123105625617661)
(18, 17, 1, 4.47213595499958)
(18, 17, 3, 3.605551275463989)
(18, 17, 5, 5.656854249492381)
(18, 17, 6, 5.0)
(18, 17, 7, 4.123105625617661)
(18, 17, 9, 1.0)
(18, 17, 10, 4.0)
(18, 17, 13, 5.0)
(18, 17, 18, 6.324555320336759)
(18, 17, 19, 3.1622776601683795)
(19, 17, 1, 4.47213595499958)
(19, 17, 3, 3.605551275463989)
(19, 17, 5, 5.656854249492381)
(19, 17, 6, 5.0)
(19, 17, 7, 4.123105625617661)
(19, 17, 9, 1.0)
(19, 17, 13, 5.0)
(19, 17, 18, 5.385164807134504)
(19, 17, 19, 4.0)
(20, 17, 1, 5.0990195135927845)
(20, 17, 3, 3.1622776601683795)
(20, 17, 4, 4.47213595499958)
(20, 17, 5, 5.830951894845301)
(20, 17, 9, 1.0)
(20, 17, 13, 4.242640687119285)
(20, 17, 19, 4.47213595499958)
(21, 17, 3, 3.605551275463989)
(21, 17, 4, 2.23606797749979)
(21, 17, 5, 5.656854249492381)
(21, 17, 9, 1.0)
(21, 17, 10, 6.082762530298219)
(21, 17, 13, 5.0)
(22, 17, 1, 5.830951894845301)
(22, 17, 3, 3.605551275463989)
(22, 17, 5, 3.1622776601683795)
(22, 17, 9, 1.0)
(22, 17, 10, 6.0)
(22, 17, 13, 4.123105625617661)
(22, 17, 19, 5.385164807134504)
(23, 17, 3, 3.605551275463989)
(23, 17, 19, 3.605551275463989)
(23, 17, 21, 5.830951894845301)
(24, 17, 1, 6.082762530298219)
(24, 17, 3, 3.1622776601683795)
(24, 17, 5, 3.1622776601683795)
(24, 17, 7, 4.242640687119285)
(24, 17, 9, 1.0)
(24, 17, 10, 5.0990195135927845)
(24, 17, 19, 3.605551275463989)
(25, 17, 1, 6.082762530298219)
(25, 17, 3, 3.1622776601683795)
(25, 17, 4, 2.23606797749979)
(25, 17, 9, 1.0)
(25, 17, 10, 5.0990195135927845)
(25, 17, 13, 3.605551275463989)
(25, 17, 19, 3.605551275463989)
(25, 17, 21, 5.830951894845301)
(26, 17, 1, 6.324555320336759)
(26, 17, 3, 5.0)
(26, 17, 6, 4.123105625617661)
(26, 17, 20, 6.0)
(26, 17, 21, 6.324555320336759)
(1, 18, 5, 5.656854249492381)
(1, 18, 11, 2.23606797749979)
(1, 18, 19, 6.324555320336759)
(1, 18, 20, 1.0)
(2, 18, 10, 4.0)
(2, 18, 11, 2.8284271247461903)
(2, 18, 16, 2.8284271247461903)
(2, 18, 19, 4.0)
(2, 18, 20, 1.4142135623730951)
(3, 18, 1, 5.0)
(3, 18, 10, 5.385164807134504)
(3, 18, 11, 2.8284271247461903)
(3, 18, 12, 3.605551275463989)
(3, 18, 17, 6.0)
(3, 18, 20, 1.0)
(4, 18, 1, 4.0)
(4, 18, 10, 5.0)
(4, 18, 11, 2.8284271247461903)
(4, 18, 12, 3.605551275463989)
(4, 18, 15, 3.0)
(4, 18, 17, 5.830951894845301)
(4, 18, 19, 4.0)
(4, 18, 20, 1.0)
(5, 18, 10, 4.242640687119285)
(5, 18, 17, 5.0)
(5, 18, 19, 2.23606797749979)
(5, 18, 20, 1.4142135623730951)
(5, 18, 21, 1.0)
(6, 18, 4, 5.385164807134504)
(6, 18, 5, 5.830951894845301)
(6, 18, 8, 1.0)
(6, 18, 9, 3.605551275463989)
(6, 18, 11, 1.4142135623730951)
(6, 18, 16, 6.4031242374328485)
(6, 18, 17, 4.47213595499958)
(7, 18, 1, 3.605551275463989)
(7, 18, 5, 5.830951894845301)
(7, 18, 10, 2.8284271247461903)
(7, 18, 12, 2.23606797749979)
(7, 18, 17, 5.0)
(7, 18, 19, 2.23606797749979)
(7, 18, 21, 2.0)
(8, 18, 1, 2.8284271247461903)
(8, 18, 5, 6.082762530298219)
(8, 18, 13, 4.47213595499958)
(8, 18, 16, 4.242640687119285)
(8, 18, 17, 6.082762530298219)
(8, 18, 19, 3.605551275463989)
(8, 18, 20, 1.0)
(8, 18, 21, 3.0)
(9, 18, 1, 2.23606797749979)
(9, 18, 5, 6.324555320336759)
(9, 18, 10, 3.1622776601683795)
(9, 18, 11, 6.4031242374328485)
(9, 18, 12, 4.242640687119285)
(9, 18, 13, 6.082762530298219)
(9, 18, 16, 2.8284271247461903)
(9, 18, 17, 6.0)
(9, 18, 19, 4.0)
(9, 18, 20, 1.0)
(10, 18, 19, 5.0990195135927845)
(11, 18, 1, 2.8284271247461903)
(11, 18, 5, 5.830951894845301)
(11, 18, 10, 2.0)
(11, 18, 13, 4.123105625617661)
(11, 18, 16, 2.8284271247461903)
(11, 18, 17, 3.1622776601683795)
(11, 18, 19, 2.23606797749979)
(11, 18, 20, 1.0)
(11, 18, 21, 1.0)
(12, 18, 1, 2.0)
(12, 18, 5, 5.385164807134504)
(12, 18, 9, 3.0)
(12, 18, 10, 2.23606797749979)
(12, 18, 13, 3.605551275463989)
(12, 18, 15, 1.0)
(12, 18, 16, 3.605551275463989)
(12, 18, 17, 3.0)
(12, 18, 19, 4.0)
(12, 18, 20, 1.4142135623730951)
(12, 18, 21, 1.0)
(13, 18, 1, 2.0)
(13, 18, 10, 3.0)
(13, 18, 13, 5.830951894845301)
(13, 18, 16, 2.8284271247461903)
(13, 18, 17, 5.0)
(13, 18, 19, 3.605551275463989)
(13, 18, 20, 1.0)
(13, 18, 21, 1.4142135623730951)
(14, 18, 1, 1.4142135623730951)
(14, 18, 5, 6.082762530298219)
(14, 18, 8, 1.0)
(14, 18, 10, 4.242640687119285)
(14, 18, 13, 2.23606797749979)
(14, 18, 14, 4.47213595499958)
(14, 18, 16, 3.0)
(14, 18, 17, 5.656854249492381)
(14, 18, 19, 6.324555320336759)
(14, 18, 20, 1.0)
(15, 18, 1, 1.0)
(15, 18, 6, 2.0)
(15, 18, 8, 1.0)
(15, 18, 9, 2.0)
(15, 18, 10, 4.47213595499958)
(15, 18, 11, 5.830951894845301)
(15, 18, 13, 2.8284271247461903)
(15, 18, 16, 3.1622776601683795)
(15, 18, 19, 6.4031242374328485)
(15, 18, 20, 1.4142135623730951)
(15, 18, 21, 2.23606797749979)
(16, 18, 1, 2.0)
(16, 18, 6, 1.0)
(16, 18, 9, 1.4142135623730951)
(16, 18, 10, 3.0)
(16, 18, 13, 3.1622776601683795)
(16, 18, 14, 3.1622776601683795)
(16, 18, 16, 4.123105625617661)
(16, 18, 17, 2.23606797749979)
(16, 18, 19, 5.385164807134504)
(16, 18, 20, 1.0)
(17, 18, 1, 1.0)
(17, 18, 6, 1.4142135623730951)
(17, 18, 8, 2.0)
(17, 18, 9, 2.23606797749979)
(17, 18, 10, 3.605551275463989)
(17, 18, 13, 3.0)
(17, 18, 14, 5.0990195135927845)
(17, 18, 16, 4.47213595499958)
(17, 18, 19, 6.082762530298219)
(17, 18, 20, 1.4142135623730951)
(18, 18, 1, 1.4142135623730951)
(18, 18, 5, 6.4031242374328485)
(18, 18, 6, 2.23606797749979)
(18, 18, 8, 1.0)
(18, 18, 10, 3.0)
(18, 18, 11, 5.385164807134504)
(18, 18, 13, 2.23606797749979)
(18, 18, 17, 1.4142135623730951)
(18, 18, 19, 4.0)
(18, 18, 20, 1.0)
(18, 18, 21, 2.0)
(19, 18, 1, 2.23606797749979)
(19, 18, 6, 2.23606797749979)
(19, 18, 10, 5.0)
(19, 18, 13, 2.23606797749979)
(19, 18, 16, 3.1622776601683795)
(19, 18, 17, 3.0)
(19, 18, 19, 6.4031242374328485)
(19, 18, 20, 1.0)
(19, 18, 21, 1.4142135623730951)
(20, 18, 1, 3.605551275463989)
(20, 18, 6, 2.23606797749979)
(20, 18, 8, 1.4142135623730951)
(20, 18, 11, 4.242640687119285)
(20, 18, 13, 2.23606797749979)
(20, 18, 14, 5.0)
(20, 18, 15, 2.0)
(20, 18, 19, 6.4031242374328485)
(20, 18, 20, 1.0)
(20, 18, 21, 1.4142135623730951)
(21, 18, 1, 2.23606797749979)
(21, 18, 6, 2.8284271247461903)
(21, 18, 8, 1.4142135623730951)
(21, 18, 11, 4.0)
(21, 18, 13, 2.23606797749979)
(21, 18, 15, 2.0)
(21, 18, 19, 6.324555320336759)
(21, 18, 20, 1.0)
(21, 18, 21, 1.0)
(22, 18, 1, 2.23606797749979)
(22, 18, 6, 2.23606797749979)
(22, 18, 8, 1.4142135623730951)
(22, 18, 11, 5.0990195135927845)
(22, 18, 13, 2.8284271247461903)
(22, 18, 16, 2.23606797749979)
(22, 18, 19, 5.0)
(22, 18, 20, 1.0)
(22, 18, 21, 1.0)
(23, 18, 1, 5.656854249492381)
(23, 18, 6, 2.23606797749979)
(23, 18, 13, 2.0)
(23, 18, 20, 1.4142135623730951)
(24, 18, 1, 4.47213595499958)
(24, 18, 6, 2.8284271247461903)
(24, 18, 10, 4.242640687119285)
(24, 18, 13, 2.23606797749979)
(24, 18, 14, 3.605551275463989)
(24, 18, 15, 2.0)
(24, 18, 16, 3.0)
(24, 18, 20, 1.0)
(24, 18, 21, 1.0)
(25, 18, 1, 2.8284271247461903)
(25, 18, 6, 3.1622776601683795)
(25, 18, 8, 2.23606797749979)
(25, 18, 11, 6.4031242374328485)
(25, 18, 13, 3.605551275463989)
(25, 18, 16, 4.0)
(25, 18, 20, 2.0)
(25, 18, 21, 1.4142135623730951)
(26, 18, 1, 5.0)
(26, 18, 6, 2.23606797749979)
(26, 18, 13, 2.23606797749979)
(26, 18, 15, 1.4142135623730951)
(26, 18, 20, 1.0)
(26, 18, 21, 2.8284271247461903)
(1, 19, 1, 6.082762530298219)
(1, 19, 5, 6.324555320336759)
(1, 19, 12, 2.0)
(1, 19, 18, 4.123105625617661)
(1, 19, 20, 4.0)
(2, 19, 3, 5.0)
(2, 19, 4, 2.0)
(2, 19, 7, 3.1622776601683795)
(2, 19, 12, 1.0)
(2, 19, 13, 3.1622776601683795)
(2, 19, 17, 4.47213595499958)
(2, 19, 18, 3.1622776601683795)
(2, 19, 20, 3.1622776601683795)
(3, 19, 3, 5.0990195135927845)
(3, 19, 5, 4.123105625617661)
(3, 19, 7, 3.0)
(3, 19, 12, 1.0)
(3, 19, 13, 4.47213595499958)
(3, 19, 17, 5.830951894845301)
(3, 19, 20, 3.1622776601683795)
(4, 19, 1, 3.1622776601683795)
(4, 19, 3, 4.0)
(4, 19, 4, 1.0)
(4, 19, 5, 3.0)
(4, 19, 7, 3.1622776601683795)
(4, 19, 10, 4.123105625617661)
(4, 19, 12, 1.0)
(4, 19, 13, 2.0)
(4, 19, 17, 4.0)
(4, 19, 18, 4.47213595499958)
(4, 19, 20, 2.23606797749979)
(5, 19, 3, 4.242640687119285)
(5, 19, 4, 1.4142135623730951)
(5, 19, 7, 2.23606797749979)
(5, 19, 10, 3.605551275463989)
(5, 19, 12, 2.0)
(5, 19, 13, 2.8284271247461903)
(5, 19, 17, 4.0)
(5, 19, 18, 5.0)
(5, 19, 20, 3.0)
(5, 19, 21, 2.0)
(7, 19, 4, 2.8284271247461903)
(7, 19, 10, 4.242640687119285)
(7, 19, 12, 2.0)
(7, 19, 13, 4.0)
(7, 19, 16, 5.830951894845301)
(7, 19, 18, 4.0)
(8, 19, 1, 3.605551275463989)
(8, 19, 4, 3.1622776601683795)
(8, 19, 10, 3.0)
(8, 19, 12, 2.0)
(8, 19, 13, 4.242640687119285)
(8, 19, 17, 5.0)
(8, 19, 18, 3.1622776601683795)
(9, 19, 4, 2.23606797749979)
(9, 19, 5, 3.605551275463989)
(9, 19, 12, 2.0)
(9, 19, 13, 3.605551275463989)
(9, 19, 18, 5.0)
(9, 19, 20, 4.123105625617661)
(9, 19, 21, 2.23606797749979)
(10, 19, 5, 4.123105625617661)
(10, 19, 12, 2.0)
(10, 19, 13, 4.123105625617661)
(10, 19, 16, 4.242640687119285)
(10, 19, 17, 5.0990195135927845)
(10, 19, 18, 5.0)
(10, 19, 20, 4.242640687119285)
(11, 19, 1, 4.47213595499958)
(11, 19, 3, 5.0)
(11, 19, 6, 4.0)
(11, 19, 10, 3.0)
(11, 19, 12, 2.0)
(11, 19, 13, 3.605551275463989)
(11, 19, 18, 4.123105625617661)
(12, 19, 1, 4.123105625617661)
(12, 19, 3, 5.0)
(12, 19, 4, 3.1622776601683795)
(12, 19, 5, 4.242640687119285)
(12, 19, 6, 4.0)
(12, 19, 7, 5.830951894845301)
(12, 19, 12, 2.0)
(12, 19, 17, 5.385164807134504)
(12, 19, 18, 4.0)
(12, 19, 20, 4.123105625617661)
(13, 19, 1, 5.656854249492381)
(13, 19, 3, 5.656854249492381)
(13, 19, 4, 3.0)
(13, 19, 6, 4.0)
(13, 19, 10, 5.0)
(13, 19, 12, 2.0)
(13, 19, 13, 5.385164807134504)
(13, 19, 18, 4.47213595499958)
(14, 19, 1, 4.47213595499958)
(14, 19, 3, 5.0990195135927845)
(14, 19, 5, 5.0)
(14, 19, 6, 4.0)
(14, 19, 10, 4.47213595499958)
(14, 19, 12, 2.0)
(14, 19, 13, 4.242640687119285)
(14, 19, 17, 6.324555320336759)
(14, 19, 18, 6.082762530298219)
(15, 19, 1, 4.0)
(15, 19, 3, 5.0)
(15, 19, 4, 4.0)
(15, 19, 5, 6.324555320336759)
(15, 19, 10, 2.23606797749979)
(15, 19, 12, 2.0)
(15, 19, 17, 5.830951894845301)
(15, 19, 18, 5.0)
(16, 19, 1, 5.0990195135927845)
(16, 19, 3, 5.0)
(16, 19, 5, 5.656854249492381)
(16, 19, 6, 4.0)
(16, 19, 11, 6.324555320336759)
(16, 19, 12, 2.0)
(16, 19, 13, 4.242640687119285)
(16, 19, 17, 6.0)
(16, 19, 18, 5.0)
(17, 19, 1, 3.605551275463989)
(17, 19, 3, 5.385164807134504)
(17, 19, 4, 3.0)
(17, 19, 5, 5.0)
(17, 19, 6, 4.0)
(17, 19, 12, 2.0)
(17, 19, 13, 4.47213595499958)
(17, 19, 18, 5.830951894845301)
(18, 19, 1, 5.0990195135927845)
(18, 19, 3, 5.385164807134504)
(18, 19, 4, 3.0)
(18, 19, 5, 5.385164807134504)
(18, 19, 6, 4.0)
(18, 19, 13, 4.242640687119285)
(18, 19, 17, 6.324555320336759)
(18, 19, 18, 5.0990195135927845)
(19, 19, 1, 5.0)
(19, 19, 3, 5.0)
(19, 19, 5, 4.0)
(19, 19, 6, 4.0)
(19, 19, 10, 3.1622776601683795)
(19, 19, 17, 4.47213595499958)
(19, 19, 18, 4.47213595499958)
(20, 19, 1, 5.0)
(20, 19, 3, 5.656854249492381)
(20, 19, 6, 4.0)
(20, 19, 7, 5.656854249492381)
(20, 19, 17, 5.0)
(20, 19, 18, 5.830951894845301)
(21, 19, 3, 5.385164807134504)
